year,month,quarter,state,brand,body_type,fuel_type,sale_price
2024,2,1,VIC,Hyundai,SUV,Diesel,42300.0
2020,1,1,SA,Toyota,Hatchback,Diesel,35900.0
2019,2,1,NSW,BYD,SUV,Electric,106300.0
2023,7,3,NSW,Hyundai,SUV,Diesel,47400.0
2023,4,2,NSW,Tesla,Hatchback,Electric,131400.0
2021,10,4,VIC,Kia,Hatchback,Petrol,27300.0
2019,5,2,NSW,Tesla,SUV,Electric,140300.0
2019,12,4,WA,Nissan,SUV,Petrol,37500.0
2024,7,3,QLD,Nissan,Sedan,Petrol,36100.0
2020,3,1,QLD,Kia,Ute,Petrol,31000.0
2021,10,4,VIC,Kia,SUV,Petrol,36000.0
2020,2,1,NSW,Mazda,Sedan,Petrol,33300.0
2021,7,3,VIC,Nissan,Van,Diesel,41000.0
2019,5,2,TAS,Ford,SUV,Petrol,46300.0
2022,1,1,WA,Toyota,Hatchback,Petrol,34600.0
2019,1,1,WA,Ford,Van,Petrol,47900.0
2024,9,3,WA,Toyota,SUV,Petrol,50400.0
2020,5,2,NSW,Kia,Ute,Petrol,35100.0
2022,1,1,NSW,Kia,SUV,Petrol,40000.0
2024,7,3,NSW,Hyundai,Ute,Electric,58200.0
2023,9,3,NSW,Toyota,Ute,Petrol,51200.0
2022,11,4,NSW,Nissan,SUV,Hybrid,48500.0
2021,1,1,VIC,BYD,Ute,Electric,96900.0
2021,10,4,QLD,Isuzu,Hatchback,Diesel,58500.0
2023,4,2,WA,Hyundai,SUV,Electric,65500.0
2024,3,1,QLD,BYD,SUV,Electric,105900.0
2023,5,2,SA,Ford,SUV,Petrol,52200.0
2022,7,3,NSW,Mazda,Sedan,Diesel,41100.0
2023,8,3,NSW,Toyota,Wagon,Petrol,45400.0
2022,2,1,QLD,Hyundai,Hatchback,Diesel,30500.0
2019,7,3,NSW,Toyota,Sedan,Petrol,38200.0
2023,1,1,NSW,Nissan,Sedan,Hybrid,45100.0
2024,7,3,VIC,Toyota,SUV,Petrol,49400.0
2020,8,3,NSW,Ford,SUV,Petrol,57800.0
2023,2,1,VIC,Ford,Sedan,Diesel,55600.0
2020,9,3,VIC,Hyundai,Sedan,Hybrid,36400.0
2022,1,1,VIC,Kia,Sedan,Diesel,37200.0
2019,6,2,QLD,Toyota,Van,Petrol,40900.0
2022,1,1,VIC,BYD,Sedan,Electric,86900.0
2023,3,1,NSW,Hyundai,Sedan,Petrol,32400.0
2021,11,4,NSW,Mitsubishi,SUV,Petrol,47700.0
2023,6,2,VIC,Tesla,Wagon,Electric,141300.0
2024,3,1,QLD,Nissan,Ute,Hybrid,51000.0
2024,8,3,QLD,Isuzu,Hatchback,Hybrid,64200.0
2020,5,2,QLD,Mitsubishi,Sedan,Diesel,37200.0
2022,2,1,NSW,Hyundai,Sedan,Petrol,36000.0
2020,4,2,VIC,Kia,Sedan,Diesel,35900.0
2024,9,3,VIC,BYD,SUV,Electric,102900.0
2024,4,2,VIC,Nissan,Ute,Diesel,47100.0
2022,10,4,VIC,Toyota,Hatchback,Electric,55200.0
2024,10,4,VIC,Hyundai,SUV,Diesel,46400.0
2022,8,3,VIC,BYD,SUV,Electric,110700.0
2023,5,2,QLD,Ford,Ute,Petrol,50200.0
2019,11,4,NSW,Hyundai,SUV,Petrol,35800.0
2023,11,4,QLD,Ford,Sedan,Petrol,44300.0
2020,10,4,NSW,Mitsubishi,Ute,Diesel,44700.0
2024,1,1,NSW,Nissan,SUV,Hybrid,50800.0
2024,7,3,ACT,Ford,Hatchback,Petrol,49000.0
2023,3,1,SA,Mazda,Sedan,Petrol,33900.0
2019,10,4,NSW,Toyota,Hatchback,Petrol,35100.0
2021,8,3,VIC,Toyota,Ute,Hybrid,58400.0
2021,12,4,NSW,Kia,Hatchback,Petrol,28100.0
2021,3,1,VIC,Kia,SUV,Petrol,36600.0
2019,1,1,WA,Mazda,SUV,Petrol,37000.0
2024,5,2,SA,Tesla,SUV,Electric,155500.0
2022,2,1,QLD,BYD,Sedan,Electric,80500.0
2021,11,4,VIC,Mazda,Hatchback,Petrol,32600.0
2022,4,2,QLD,Hyundai,Sedan,Hybrid,37300.0
2022,1,1,NSW,Nissan,Hatchback,Hybrid,39700.0
2023,9,3,SA,Hyundai,SUV,Petrol,38100.0
2022,6,2,WA,BYD,SUV,Electric,106000.0
2024,8,3,VIC,Ford,Hatchback,Hybrid,53000.0
2022,11,4,VIC,BYD,Sedan,Electric,86300.0
2024,4,2,NSW,BYD,Ute,Electric,112100.0
2024,9,3,NSW,Tesla,SUV,Electric,157000.0
2020,2,1,WA,Isuzu,Van,Petrol,62600.0
2024,9,3,VIC,Nissan,Sedan,Electric,58400.0
2019,12,4,VIC,Kia,Ute,Petrol,34900.0
2024,5,2,VIC,Mazda,SUV,Petrol,44200.0
2021,6,2,WA,Hyundai,Sedan,Petrol,32800.0
2024,3,1,NSW,BYD,Hatchback,Electric,84500.0
2024,4,2,WA,Mitsubishi,Hatchback,Petrol,34100.0
2024,6,2,WA,Toyota,SUV,Petrol,52300.0
2024,7,3,SA,Toyota,SUV,Hybrid,61700.0
2021,1,1,VIC,Tesla,Sedan,Electric,139800.0
2019,7,3,NSW,Mazda,SUV,Diesel,42000.0
2022,1,1,VIC,Kia,Ute,Diesel,40400.0
2020,5,2,VIC,BYD,SUV,Electric,99200.0
2023,6,2,NSW,Kia,SUV,Hybrid,44900.0
2021,2,1,QLD,Toyota,Ute,Petrol,44500.0
2024,10,4,VIC,Mazda,Sedan,Diesel,39800.0
2023,9,3,WA,Mazda,Ute,Diesel,44800.0
2024,10,4,NSW,Mazda,Van,Hybrid,49600.0
2020,6,2,QLD,Kia,SUV,Petrol,33700.0
2024,7,3,QLD,Kia,Ute,Petrol,35800.0
2024,10,4,QLD,Mazda,SUV,Petrol,42100.0
2022,8,3,WA,Toyota,Sedan,Diesel,46200.0
2023,11,4,QLD,Toyota,SUV,Hybrid,56800.0
2023,10,4,SA,Nissan,SUV,Petrol,40600.0
2020,1,1,VIC,Ford,SUV,Petrol,57500.0
2022,8,3,VIC,Nissan,SUV,Petrol,40200.0
2022,4,2,NSW,Isuzu,Hatchback,Petrol,57700.0
2020,10,4,NSW,Kia,Ute,Diesel,39300.0
2021,8,3,NSW,Tesla,Wagon,Electric,141200.0
2019,6,2,NSW,Mazda,Sedan,Petrol,34000.0
2019,11,4,NSW,Tesla,SUV,Electric,152800.0
2020,9,3,NSW,Mazda,SUV,Diesel,43100.0
2024,11,4,NSW,Isuzu,SUV,Petrol,79400.0
2022,4,2,SA,Toyota,SUV,Electric,72100.0
2024,2,1,NSW,BYD,Ute,Electric,99500.0
2022,2,1,QLD,Toyota,Sedan,Electric,62100.0
2021,5,2,NSW,Nissan,SUV,Diesel,46800.0
2022,10,4,SA,Hyundai,SUV,Hybrid,46200.0
2022,9,3,WA,Mitsubishi,SUV,Diesel,48500.0
2019,12,4,QLD,Ford,SUV,Hybrid,66300.0
2023,3,1,QLD,Hyundai,SUV,Hybrid,47200.0
2020,8,3,NSW,Mitsubishi,Ute,Electric,66000.0
2023,4,2,TAS,Nissan,SUV,Diesel,41000.0
2023,6,2,WA,Toyota,Ute,Hybrid,58900.0
2020,10,4,WA,Nissan,SUV,Petrol,41600.0
2019,6,2,QLD,Mitsubishi,SUV,Petrol,41800.0
2024,3,1,VIC,Isuzu,Hatchback,Petrol,60500.0
2022,5,2,WA,Hyundai,Sedan,Electric,50000.0
2019,12,4,NSW,Ford,SUV,Petrol,53700.0
2024,3,1,VIC,Nissan,Hatchback,Diesel,34800.0
2019,11,4,NSW,Ford,SUV,Petrol,56100.0
2023,11,4,SA,Kia,SUV,Petrol,35400.0
2024,1,1,NSW,Toyota,Ute,Electric,74600.0
2020,7,3,NSW,Toyota,Ute,Diesel,49500.0
2020,4,2,VIC,Mitsubishi,SUV,Diesel,51800.0
2020,7,3,QLD,Tesla,SUV,Electric,148100.0
2021,3,1,QLD,Kia,Hatchback,Petrol,25700.0
2019,12,4,NSW,Toyota,SUV,Petrol,49800.0
2023,11,4,NSW,Ford,SUV,Petrol,56400.0
2019,5,2,QLD,Hyundai,Sedan,Petrol,27500.0
2022,5,2,TAS,Ford,Hatchback,Petrol,36700.0
2024,2,1,WA,Nissan,SUV,Diesel,45100.0
2024,11,4,VIC,BYD,Ute,Electric,98600.0
2023,10,4,SA,Toyota,Sedan,Petrol,41000.0
2021,12,4,VIC,Nissan,Sedan,Diesel,38600.0
2023,2,1,VIC,Ford,Ute,Petrol,57000.0
2022,4,2,VIC,BYD,Van,Electric,98900.0
2022,4,2,VIC,Toyota,SUV,Petrol,51400.0
2020,4,2,QLD,Tesla,SUV,Electric,137400.0
2024,6,2,VIC,Mazda,Hatchback,Petrol,34200.0
2022,2,1,NSW,Ford,Ute,Electric,87200.0
2020,6,2,NSW,Toyota,Sedan,Petrol,43400.0
2021,7,3,NSW,Toyota,Sedan,Petrol,40300.0
2022,11,4,VIC,Toyota,Ute,Diesel,48600.0
2024,10,4,NSW,Mazda,Ute,Hybrid,54400.0
2023,3,1,NSW,Toyota,Hatchback,Hybrid,48700.0
2023,11,4,QLD,Tesla,Sedan,Electric,126400.0
2019,12,4,QLD,Toyota,SUV,Diesel,48800.0
2022,8,3,QLD,Mitsubishi,Ute,Petrol,39900.0
2022,2,1,VIC,Toyota,Sedan,Diesel,49300.0
2019,11,4,WA,Nissan,Sedan,Diesel,33900.0
2021,8,3,SA,Nissan,Sedan,Petrol,30300.0
2023,11,4,WA,Mazda,SUV,Electric,63400.0
2020,5,2,QLD,Mitsubishi,Sedan,Petrol,35800.0
2022,2,1,NSW,Toyota,Ute,Petrol,45300.0
2020,7,3,TAS,Nissan,Ute,Hybrid,43100.0
2019,2,1,NSW,Kia,Sedan,Diesel,35400.0
2020,6,2,NSW,Toyota,SUV,Petrol,46600.0
2024,10,4,VIC,Hyundai,Sedan,Petrol,35400.0
2024,3,1,NSW,Toyota,Ute,Hybrid,57400.0
2024,9,3,ACT,Hyundai,Sedan,Petrol,35900.0
2022,3,1,VIC,Tesla,Ute,Electric,145600.0
2019,11,4,VIC,Ford,Sedan,Petrol,43600.0
2022,12,4,QLD,Hyundai,SUV,Petrol,38000.0
2022,12,4,VIC,Toyota,Ute,Electric,69300.0
2024,3,1,NSW,Mazda,SUV,Electric,74900.0
2019,5,2,QLD,Toyota,Sedan,Petrol,38100.0
2022,7,3,QLD,Isuzu,SUV,Diesel,81700.0
2020,8,3,VIC,Toyota,SUV,Petrol,50200.0
2021,12,4,QLD,Mitsubishi,Sedan,Petrol,39300.0
2023,11,4,NSW,Hyundai,Sedan,Hybrid,42600.0
2022,7,3,NSW,Mazda,Ute,Petrol,41700.0
2021,9,3,NSW,Mitsubishi,Ute,Petrol,43400.0
2022,5,2,VIC,Ford,Ute,Diesel,61800.0
2022,10,4,WA,Hyundai,SUV,Petrol,39000.0
2024,11,4,WA,Mitsubishi,Ute,Diesel,54000.0
2024,3,1,VIC,Ford,Sedan,Diesel,54000.0
2024,6,2,VIC,Hyundai,Sedan,Hybrid,41300.0
2024,5,2,QLD,Kia,Sedan,Petrol,31100.0
2021,12,4,NSW,Tesla,Van,Electric,150100.0
2023,4,2,NSW,Toyota,SUV,Petrol,48900.0
2022,12,4,ACT,Ford,Hatchback,Diesel,49100.0
2021,2,1,QLD,Toyota,SUV,Electric,70800.0
2024,7,3,TAS,Mazda,SUV,Petrol,38300.0
2019,5,2,VIC,Kia,SUV,Electric,53900.0
2024,4,2,QLD,Nissan,Sedan,Hybrid,43100.0
2022,12,4,NSW,Nissan,SUV,Hybrid,48800.0
2023,8,3,NSW,Toyota,Hatchback,Petrol,38700.0
2023,9,3,VIC,Ford,Hatchback,Petrol,46700.0
2024,9,3,NSW,Kia,Ute,Petrol,40900.0
2023,3,1,NSW,Toyota,Sedan,Petrol,44100.0
2023,3,1,NSW,BYD,Van,Electric,100800.0
2019,5,2,NSW,BYD,Hatchback,Electric,72200.0
2022,5,2,QLD,Nissan,Sedan,Electric,55900.0
2020,10,4,VIC,Toyota,Ute,Petrol,43500.0
2023,2,1,NSW,Mazda,Sedan,Diesel,41700.0
2022,1,1,NSW,Isuzu,Sedan,Petrol,60900.0
2023,8,3,NSW,Tesla,SUV,Electric,161300.0
2019,3,1,QLD,Nissan,Sedan,Diesel,32400.0
2019,1,1,NSW,Toyota,SUV,Petrol,48700.0
2023,1,1,QLD,Mitsubishi,SUV,Petrol,46200.0
2019,11,4,NSW,Kia,Ute,Petrol,34400.0
2019,2,1,NSW,Toyota,Van,Diesel,46000.0
2019,6,2,WA,Kia,Van,Petrol,33400.0
2024,6,2,QLD,Mitsubishi,Sedan,Petrol,36900.0
2023,3,1,NSW,Mazda,Sedan,Petrol,37200.0
2021,12,4,WA,Mazda,SUV,Hybrid,52000.0
2021,4,2,VIC,Mitsubishi,Ute,Diesel,50700.0
2021,12,4,WA,Ford,SUV,Diesel,58900.0
2023,2,1,QLD,Nissan,SUV,Diesel,45000.0
2023,2,1,QLD,Hyundai,Ute,Petrol,36400.0
2020,7,3,TAS,Mazda,SUV,Diesel,43000.0
2020,1,1,NSW,Nissan,SUV,Petrol,38100.0
2019,7,3,QLD,Nissan,Hatchback,Petrol,27300.0
2023,12,4,VIC,Toyota,SUV,Diesel,53400.0
2023,12,4,NSW,BYD,SUV,Electric,102500.0
2021,1,1,NSW,Toyota,SUV,Petrol,47000.0
2019,6,2,NSW,Toyota,SUV,Petrol,50200.0
2019,3,1,QLD,Mazda,SUV,Petrol,36600.0
2024,8,3,VIC,Mazda,Ute,Hybrid,55400.0
2021,6,2,VIC,Isuzu,SUV,Diesel,78100.0
2023,11,4,NSW,Tesla,Ute,Electric,165800.0
2023,2,1,VIC,Nissan,SUV,Petrol,43700.0
2021,8,3,SA,Tesla,Sedan,Electric,115300.0
2020,5,2,VIC,Ford,Ute,Petrol,52600.0
2020,8,3,QLD,Tesla,Ute,Electric,132600.0
2023,8,3,QLD,Nissan,Sedan,Electric,52600.0
2023,6,2,QLD,Tesla,Hatchback,Electric,113700.0
2023,2,1,VIC,BYD,SUV,Electric,106600.0
2022,8,3,WA,Nissan,Sedan,Hybrid,43800.0
2019,11,4,VIC,Toyota,Hatchback,Electric,55400.0
2024,6,2,WA,Tesla,SUV,Electric,159800.0
2024,6,2,NSW,Isuzu,SUV,Petrol,85600.0
2021,8,3,NSW,Nissan,SUV,Petrol,44200.0
2024,1,1,NSW,Mazda,Ute,Petrol,40900.0
2023,2,1,QLD,Kia,SUV,Diesel,37800.0
2023,12,4,VIC,Tesla,SUV,Electric,159900.0
2023,12,4,NSW,Mazda,Sedan,Petrol,38600.0
2024,9,3,NSW,Mitsubishi,Sedan,Petrol,41200.0
2023,11,4,SA,Mazda,SUV,Petrol,39700.0
2020,12,4,WA,Hyundai,SUV,Diesel,41700.0
2021,8,3,VIC,Ford,Sedan,Petrol,48300.0
2024,12,4,QLD,Kia,Van,Diesel,36200.0
2020,7,3,VIC,Ford,Ute,Hybrid,66900.0
2021,7,3,VIC,Ford,Ute,Diesel,60100.0
2022,5,2,SA,Mazda,SUV,Diesel,43400.0
2022,2,1,NSW,Toyota,SUV,Electric,80500.0
2023,11,4,VIC,Toyota,Sedan,Diesel,44800.0
2024,6,2,VIC,Mazda,Ute,Petrol,42600.0
2020,10,4,VIC,Kia,Sedan,Electric,45300.0
2020,3,1,VIC,BYD,Hatchback,Electric,70100.0
2020,4,2,VIC,Toyota,Wagon,Petrol,41200.0
2024,10,4,NSW,Toyota,SUV,Diesel,55400.0
2023,12,4,VIC,BYD,SUV,Electric,109800.0
2021,11,4,NSW,Hyundai,SUV,Petrol,40000.0
2024,2,1,NSW,Nissan,SUV,Diesel,46700.0
2024,2,1,NSW,Tesla,SUV,Electric,157300.0
2024,12,4,QLD,Hyundai,Hatchback,Diesel,33300.0
2024,8,3,VIC,Mazda,SUV,Petrol,42000.0
2021,8,3,QLD,Kia,SUV,Petrol,34400.0
2023,10,4,QLD,Toyota,SUV,Hybrid,58900.0
2022,6,2,QLD,Toyota,Van,Petrol,45200.0
2024,5,2,VIC,Toyota,Ute,Petrol,51700.0
2023,8,3,VIC,BYD,Hatchback,Electric,82900.0
2023,4,2,VIC,Kia,Wagon,Petrol,33300.0
2023,11,4,QLD,Toyota,Sedan,Hybrid,51500.0
2020,4,2,VIC,Tesla,SUV,Electric,145300.0
2022,5,2,WA,Ford,SUV,Hybrid,66700.0
2024,1,1,WA,Kia,SUV,Hybrid,48200.0
2024,1,1,NSW,Mazda,Ute,Petrol,44800.0
2019,2,1,NSW,Kia,SUV,Petrol,33700.0
2020,8,3,QLD,Nissan,SUV,Petrol,35600.0
2020,7,3,NSW,Toyota,Sedan,Petrol,42500.0
2023,10,4,NSW,Mazda,Ute,Diesel,49300.0
2024,9,3,WA,Mazda,Ute,Electric,66700.0
2020,5,2,NSW,Mazda,SUV,Petrol,41500.0
2022,2,1,SA,Hyundai,Ute,Electric,56300.0
2024,7,3,QLD,Isuzu,Sedan,Petrol,66000.0
2023,8,3,QLD,Nissan,SUV,Electric,63800.0
2022,12,4,NSW,Mazda,Ute,Petrol,40700.0
2023,7,3,NSW,Kia,Van,Electric,53700.0
2022,7,3,VIC,Mitsubishi,SUV,Petrol,46500.0
2021,12,4,NSW,Kia,SUV,Hybrid,44700.0
2023,5,2,NSW,Ford,Sedan,Petrol,49700.0
2023,2,1,VIC,Mazda,SUV,Petrol,44200.0
2024,6,2,NSW,Ford,Hatchback,Diesel,48000.0
2023,4,2,NSW,Ford,SUV,Petrol,62500.0
2023,10,4,QLD,BYD,Ute,Electric,92500.0
2020,2,1,NSW,BYD,Ute,Electric,96900.0
2022,12,4,NSW,Toyota,Sedan,Hybrid,54100.0
2019,9,3,QLD,Toyota,SUV,Hybrid,53500.0
2020,7,3,ACT,Nissan,SUV,Diesel,45100.0
2023,6,2,VIC,Kia,SUV,Hybrid,47100.0
2024,12,4,NSW,Nissan,SUV,Petrol,46800.0
2019,5,2,VIC,Toyota,SUV,Diesel,54300.0
2022,3,1,SA,Kia,Hatchback,Diesel,29500.0
2024,12,4,QLD,Kia,SUV,Electric,60900.0
2020,10,4,QLD,Nissan,Ute,Petrol,33600.0
2022,10,4,NSW,Toyota,Sedan,Hybrid,55100.0
2023,4,2,VIC,Mazda,Ute,Petrol,44500.0
2023,3,1,NSW,Ford,Wagon,Petrol,53900.0
2020,12,4,QLD,Nissan,SUV,Petrol,39300.0
2021,11,4,QLD,Nissan,Hatchback,Petrol,29000.0
2024,8,3,ACT,Nissan,Sedan,Petrol,37700.0
2022,3,1,NSW,Nissan,Hatchback,Petrol,33400.0
2019,7,3,NSW,Toyota,Ute,Diesel,49800.0
2023,7,3,VIC,Toyota,Sedan,Petrol,43500.0
2019,7,3,QLD,Toyota,SUV,Hybrid,54800.0
2023,7,3,QLD,Hyundai,SUV,Petrol,40100.0
2020,2,1,NSW,Isuzu,Sedan,Petrol,64400.0
2024,10,4,NSW,Nissan,Wagon,Diesel,41900.0
2021,3,1,VIC,Mazda,Ute,Petrol,39800.0
2021,10,4,VIC,Mitsubishi,SUV,Petrol,49000.0
2020,9,3,WA,Nissan,Hatchback,Petrol,29700.0
2021,3,1,VIC,Ford,Ute,Petrol,56600.0
2024,2,1,QLD,Toyota,SUV,Hybrid,63000.0
2024,9,3,VIC,Ford,SUV,Diesel,67700.0
2021,10,4,QLD,Hyundai,SUV,Petrol,35700.0
2022,9,3,VIC,Kia,Hatchback,Hybrid,33500.0
2023,4,2,WA,Ford,Hatchback,Hybrid,54100.0
2024,12,4,NSW,Toyota,SUV,Petrol,52500.0
2023,9,3,VIC,Nissan,SUV,Hybrid,54400.0
2022,3,1,NSW,Kia,Ute,Electric,58900.0
2022,7,3,VIC,Ford,Van,Diesel,56400.0
2023,7,3,NSW,Nissan,Ute,Petrol,42600.0
2019,11,4,NSW,Toyota,Sedan,Hybrid,48600.0
2023,8,3,ACT,Mazda,SUV,Petrol,45100.0
2021,10,4,NSW,Isuzu,Sedan,Petrol,63200.0
2024,4,2,QLD,Mazda,SUV,Petrol,45300.0
2019,3,1,TAS,BYD,Ute,Electric,82300.0
2023,3,1,NSW,Mazda,SUV,Hybrid,53200.0
2022,12,4,QLD,Toyota,Hatchback,Electric,53500.0
2023,5,2,NSW,Kia,SUV,Diesel,41700.0
2019,11,4,NSW,Mazda,Hatchback,Hybrid,37400.0
2023,1,1,VIC,BYD,SUV,Electric,102400.0
2023,10,4,SA,Mitsubishi,Sedan,Petrol,39700.0
2023,3,1,NSW,Nissan,Sedan,Petrol,35500.0
2023,6,2,VIC,BYD,SUV,Electric,109200.0
2023,3,1,VIC,Toyota,Van,Diesel,48500.0
2024,5,2,WA,BYD,Sedan,Electric,98700.0
2021,9,3,NSW,Mitsubishi,Sedan,Hybrid,48100.0
2024,2,1,QLD,Tesla,Hatchback,Electric,122600.0
2022,11,4,QLD,Isuzu,Hatchback,Diesel,61400.0
2019,2,1,QLD,Kia,Sedan,Petrol,29300.0
2019,12,4,SA,Ford,Hatchback,Petrol,38900.0
2021,6,2,WA,Mitsubishi,SUV,Petrol,43000.0
2024,6,2,NSW,Mazda,SUV,Petrol,47100.0
2023,11,4,VIC,Toyota,Sedan,Petrol,41600.0
2024,11,4,VIC,Mitsubishi,SUV,Electric,79400.0
2022,8,3,NSW,Mazda,Sedan,Diesel,43600.0
2022,12,4,VIC,Toyota,SUV,Hybrid,64000.0
2020,11,4,VIC,Toyota,SUV,Petrol,44800.0
2021,2,1,VIC,Mitsubishi,Hatchback,Petrol,33600.0
2022,9,3,ACT,Hyundai,Sedan,Diesel,37600.0
2019,2,1,NSW,BYD,Wagon,Electric,84200.0
2020,1,1,SA,Hyundai,Ute,Hybrid,38100.0
2023,10,4,VIC,Ford,SUV,Diesel,63700.0
2023,2,1,QLD,Ford,SUV,Hybrid,73000.0
2024,12,4,WA,Mitsubishi,SUV,Hybrid,60000.0
2024,7,3,VIC,Hyundai,Hatchback,Petrol,31100.0
2023,8,3,VIC,Nissan,SUV,Petrol,42600.0
2022,5,2,VIC,Nissan,SUV,Diesel,47000.0
2023,6,2,VIC,Isuzu,Hatchback,Diesel,67700.0
2024,12,4,SA,Nissan,Ute,Petrol,39200.0
2019,1,1,WA,Ford,SUV,Petrol,49700.0
2022,6,2,NSW,Kia,SUV,Diesel,42400.0
2024,12,4,NSW,BYD,Hatchback,Electric,89600.0
2021,8,3,VIC,Tesla,Hatchback,Electric,113200.0
2023,3,1,NSW,Nissan,SUV,Electric,68500.0
2023,11,4,QLD,Tesla,Sedan,Electric,123200.0
2020,1,1,NSW,Nissan,Hatchback,Petrol,28800.0
2021,11,4,VIC,Hyundai,Ute,Petrol,38200.0
2021,4,2,NSW,Isuzu,Hatchback,Petrol,54700.0
2019,1,1,NSW,Tesla,Sedan,Electric,123500.0
2019,8,3,QLD,Tesla,Hatchback,Electric,102600.0
2024,5,2,VIC,Hyundai,SUV,Hybrid,53300.0
2021,1,1,ACT,BYD,SUV,Electric,101600.0
2022,8,3,WA,Nissan,Ute,Diesel,45200.0
2021,9,3,VIC,Mazda,Sedan,Hybrid,42600.0
2024,10,4,NSW,Mitsubishi,Hatchback,Hybrid,47900.0
2021,2,1,WA,Hyundai,SUV,Petrol,40500.0
2022,9,3,SA,Nissan,Hatchback,Petrol,28400.0
2024,8,3,WA,Ford,SUV,Diesel,62100.0
2024,7,3,NSW,Mazda,Ute,Hybrid,50600.0
2020,3,1,TAS,Hyundai,SUV,Diesel,38500.0
2024,2,1,NSW,Mitsubishi,Sedan,Electric,62600.0
2022,7,3,QLD,Toyota,Ute,Diesel,47700.0
2022,5,2,SA,Mitsubishi,SUV,Diesel,46200.0
2020,6,2,NSW,Nissan,SUV,Petrol,39800.0
2019,4,2,SA,Isuzu,Sedan,Petrol,52400.0
2023,2,1,NSW,Toyota,Hatchback,Petrol,40600.0
2022,9,3,ACT,Nissan,SUV,Petrol,46000.0
2022,3,1,NSW,Tesla,SUV,Electric,159100.0
2023,12,4,SA,Toyota,SUV,Petrol,48100.0
2023,7,3,NSW,Toyota,Van,Petrol,48300.0
2020,8,3,QLD,Toyota,SUV,Diesel,51300.0
2023,2,1,VIC,Isuzu,SUV,Diesel,85500.0
2020,6,2,VIC,Toyota,Ute,Diesel,49500.0
2023,11,4,NSW,Mazda,Ute,Diesel,47800.0
2023,8,3,QLD,BYD,SUV,Electric,105400.0
2024,7,3,NSW,Mitsubishi,Wagon,Petrol,43700.0
2019,11,4,VIC,BYD,Sedan,Electric,81000.0
2019,3,1,NSW,BYD,Sedan,Electric,81900.0
2021,1,1,SA,Toyota,SUV,Hybrid,55500.0
2021,6,2,NSW,Nissan,Hatchback,Petrol,30400.0
2020,8,3,NSW,Mazda,SUV,Hybrid,51400.0
2024,6,2,NSW,Kia,SUV,Petrol,39900.0
2020,5,2,VIC,Mitsubishi,SUV,Petrol,47000.0
2021,11,4,NSW,Toyota,Ute,Petrol,44100.0
2023,12,4,VIC,Nissan,Sedan,Petrol,36600.0
2022,8,3,WA,Ford,Sedan,Petrol,48800.0
2023,2,1,QLD,Toyota,SUV,Hybrid,58000.0
2019,12,4,VIC,Nissan,Ute,Petrol,36500.0
2022,1,1,NSW,Mitsubishi,Ute,Diesel,52200.0
2019,1,1,QLD,Tesla,SUV,Electric,135500.0
2019,4,2,NSW,Kia,Ute,Petrol,35900.0
2024,6,2,QLD,Isuzu,SUV,Petrol,79600.0
2020,9,3,NSW,Toyota,Ute,Hybrid,57100.0
2022,1,1,VIC,Mazda,SUV,Hybrid,54600.0
2022,12,4,VIC,Ford,Sedan,Diesel,54400.0
2021,1,1,WA,Toyota,Van,Petrol,44100.0
2024,5,2,NSW,Tesla,Wagon,Electric,159800.0
2019,10,4,VIC,Hyundai,SUV,Petrol,35400.0
2023,5,2,NSW,Mazda,Sedan,Electric,56200.0
2024,5,2,QLD,Toyota,SUV,Petrol,48000.0
2023,10,4,SA,Tesla,Hatchback,Electric,114200.0
2024,6,2,VIC,Isuzu,Sedan,Hybrid,78400.0
2019,8,3,VIC,Hyundai,SUV,Petrol,38500.0
2022,3,1,SA,Kia,SUV,Electric,54100.0
2021,9,3,VIC,Mazda,Van,Petrol,40400.0
2023,1,1,VIC,Mitsubishi,Sedan,Petrol,39400.0
2024,4,2,VIC,Toyota,SUV,Diesel,55700.0
2021,9,3,QLD,Ford,SUV,Hybrid,61200.0
2023,8,3,NSW,Mitsubishi,SUV,Electric,73500.0
2020,10,4,WA,Nissan,Sedan,Diesel,36800.0
2023,9,3,VIC,Hyundai,Hatchback,Hybrid,38800.0
2022,1,1,NSW,BYD,Hatchback,Electric,78800.0
2024,9,3,QLD,Mitsubishi,Sedan,Diesel,44500.0
2023,3,1,VIC,Nissan,Hatchback,Hybrid,38500.0
2021,11,4,NSW,Hyundai,Sedan,Diesel,34100.0
2019,12,4,QLD,Hyundai,SUV,Petrol,34700.0
2020,10,4,WA,Nissan,Wagon,Diesel,36300.0
2020,9,3,WA,Toyota,SUV,Petrol,49400.0
2021,1,1,SA,Toyota,SUV,Petrol,46800.0
2024,1,1,WA,Toyota,Wagon,Electric,69800.0
2023,9,3,NSW,Isuzu,SUV,Petrol,80600.0
2022,11,4,VIC,Toyota,Ute,Petrol,44600.0
2019,6,2,WA,Nissan,Van,Petrol,36300.0
2024,4,2,VIC,Ford,Sedan,Petrol,53300.0
2023,7,3,QLD,Toyota,SUV,Diesel,55600.0
2019,5,2,QLD,Ford,SUV,Hybrid,60200.0
2023,10,4,VIC,Mazda,SUV,Diesel,46900.0
2022,7,3,SA,Mitsubishi,Sedan,Hybrid,45500.0
2019,8,3,VIC,Tesla,Ute,Electric,148600.0
2022,8,3,VIC,Ford,Sedan,Petrol,51600.0
