date,city,month,day_of_year,temp_max,temp_min,temp_range,rainfall_mm,uv_index
2024-09-04,Sydney,9,248,17.8,8.6,9.2,0.0,6.7
2024-09-05,Sydney,9,249,15.2,4.6,10.6,2.4,7.1
2024-09-06,Sydney,9,250,22.1,14.0,8.1,0.8,6.4
2024-09-07,Sydney,9,251,16.4,10.2,6.2,0.0,5.8
2024-09-08,Sydney,9,252,22.3,10.8,11.5,0.0,5.2
2024-09-09,Sydney,9,253,21.9,14.9,7.0,0.0,7.2
2024-09-10,Sydney,9,254,21.4,12.7,8.7,0.0,7.2
2024-09-11,Sydney,9,255,21.4,12.7,8.7,0.1,5.7
2024-09-12,Sydney,9,256,22.4,16.4,6.0,0.0,6.0
2024-09-13,Sydney,9,257,19.1,11.5,7.6,0.0,6.8
2024-09-14,Sydney,9,258,18.1,11.0,7.1,0.0,5.8
2024-09-15,Sydney,9,259,19.5,7.8,11.7,3.5,6.6
2024-09-16,Sydney,9,260,20.8,12.9,7.9,0.0,6.6
2024-09-17,Sydney,9,261,21.0,13.4,7.6,2.4,7.1
2024-09-18,Sydney,9,262,17.5,8.8,8.7,2.4,6.3
2024-09-19,Sydney,9,263,20.5,14.3,6.2,1.5,7.1
2024-09-20,Sydney,9,264,21.5,11.4,10.1,0.0,5.7
2024-09-21,Sydney,9,265,21.4,12.3,9.1,4.9,6.7
2024-09-22,Sydney,9,266,19.9,9.9,10.0,5.1,6.8
2024-09-23,Sydney,9,267,23.9,16.6,7.3,2.3,6.7
2024-09-24,Sydney,9,268,12.0,3.2,8.8,0.0,5.3
2024-09-25,Sydney,9,269,16.8,5.9,10.9,0.0,6.3
2024-09-26,Sydney,9,270,22.6,15.3,7.3,0.0,6.0
2024-09-27,Sydney,9,271,18.4,8.2,10.2,0.0,6.5
2024-09-28,Sydney,9,272,15.6,5.1,10.5,5.2,5.6
2024-09-29,Sydney,9,273,21.6,15.2,6.4,0.0,6.8
2024-09-30,Sydney,9,274,16.9,6.9,10.0,0.0,6.8
2024-10-01,Sydney,10,275,22.6,14.5,8.1,4.3,5.9
2024-10-02,Sydney,10,276,20.2,13.9,6.3,0.0,5.3
2024-10-03,Sydney,10,277,23.9,12.9,11.0,0.1,5.3
2024-10-04,Sydney,10,278,20.5,11.9,8.6,0.4,6.8
2024-10-05,Sydney,10,279,23.4,13.8,9.6,0.0,6.2
2024-10-06,Sydney,10,280,26.9,18.1,8.8,2.5,6.9
2024-10-07,Sydney,10,281,22.4,13.4,9.0,0.0,6.1
2024-10-08,Sydney,10,282,24.0,14.2,9.8,1.1,5.7
2024-10-09,Sydney,10,283,25.0,15.2,9.8,0.4,5.4
2024-10-10,Sydney,10,284,22.0,13.4,8.6,0.0,5.4
2024-10-11,Sydney,10,285,19.6,10.6,9.0,0.0,5.5
2024-10-12,Sydney,10,286,22.6,14.7,7.9,0.0,6.8
2024-10-13,Sydney,10,287,22.7,11.2,11.5,0.0,5.7
2024-10-14,Sydney,10,288,27.8,16.7,11.1,0.0,6.1
2024-10-15,Sydney,10,289,26.1,17.2,8.9,0.0,5.4
2024-10-16,Sydney,10,290,22.6,13.8,8.8,0.0,6.6
2024-10-17,Sydney,10,291,21.6,10.9,10.7,1.1,5.8
2024-10-18,Sydney,10,292,21.7,11.1,10.6,13.0,6.4
2024-10-19,Sydney,10,293,26.3,15.4,10.9,0.0,5.6
2024-10-20,Sydney,10,294,25.2,18.2,7.0,0.0,6.3
2024-10-21,Sydney,10,295,24.8,13.5,11.3,0.0,5.6
2024-10-22,Sydney,10,296,26.6,17.6,9.0,0.0,5.6
2024-10-23,Sydney,10,297,19.7,8.0,11.7,2.4,6.7
2024-10-24,Sydney,10,298,21.4,10.3,11.1,0.2,6.5
2024-10-25,Sydney,10,299,19.1,8.0,11.1,0.0,5.3
2024-10-26,Sydney,10,300,24.3,15.4,8.9,0.0,5.6
2024-10-27,Sydney,10,301,20.6,13.7,6.9,0.0,6.8
2024-10-28,Sydney,10,302,20.3,10.1,10.2,0.0,5.3
2024-10-29,Sydney,10,303,22.2,16.2,6.0,0.0,7.0
2024-10-30,Sydney,10,304,21.5,9.9,11.6,0.0,5.2
2024-10-31,Sydney,10,305,23.3,15.9,7.4,0.0,7.1
2024-11-01,Sydney,11,306,23.8,14.1,9.7,0.0,7.0
2024-11-02,Sydney,11,307,24.1,12.2,11.9,9.7,6.3
2024-11-03,Sydney,11,308,21.4,12.2,9.2,0.0,7.1
2024-11-04,Sydney,11,309,24.9,14.3,10.6,0.0,5.6
2024-11-05,Sydney,11,310,29.2,20.0,9.2,0.0,6.2
2024-11-06,Sydney,11,311,22.2,11.6,10.6,0.0,5.7
2024-11-07,Sydney,11,312,26.5,18.6,7.9,0.0,5.2
2024-11-08,Sydney,11,313,27.9,17.3,10.6,0.0,6.7
2024-11-09,Sydney,11,314,24.1,16.2,7.9,0.8,6.5
2024-11-10,Sydney,11,315,26.3,19.0,7.3,0.0,7.0
2024-11-11,Sydney,11,316,25.0,16.4,8.6,0.0,6.5
2024-11-12,Sydney,11,317,20.9,10.0,10.9,4.2,6.2
2024-11-13,Sydney,11,318,26.4,20.4,6.0,0.0,6.4
2024-11-14,Sydney,11,319,25.3,16.4,8.9,1.1,6.6
2024-11-15,Sydney,11,320,23.3,14.1,9.2,0.0,5.9
2024-11-16,Sydney,11,321,22.6,12.2,10.4,6.0,7.1
2024-11-17,Sydney,11,322,28.6,17.5,11.1,0.0,6.1
2024-11-18,Sydney,11,323,28.7,18.8,9.9,0.0,7.1
2024-11-19,Sydney,11,324,23.2,16.3,6.9,0.0,7.1
2024-11-20,Sydney,11,325,28.6,17.2,11.4,0.0,5.8
2024-11-21,Sydney,11,326,21.9,12.0,9.9,0.3,7.1
2024-11-22,Sydney,11,327,26.9,15.8,11.1,0.0,6.2
2024-11-23,Sydney,11,328,23.6,12.3,11.3,0.0,6.2
2024-11-24,Sydney,11,329,27.7,19.4,8.3,0.0,6.9
2024-11-25,Sydney,11,330,29.4,20.1,9.3,0.0,6.0
2024-11-26,Sydney,11,331,26.8,16.3,10.5,0.0,6.7
2024-11-27,Sydney,11,332,25.5,13.7,11.8,2.8,6.0
2024-11-28,Sydney,11,333,30.0,21.9,8.1,3.8,5.8
2024-11-29,Sydney,11,334,22.4,12.2,10.2,15.3,6.7
2024-11-30,Sydney,11,335,24.8,18.4,6.4,4.2,5.6
2024-12-01,Sydney,12,336,25.3,15.4,9.9,0.0,6.5
2024-12-02,Sydney,12,337,23.8,16.7,7.1,0.9,6.3
2024-12-03,Sydney,12,338,26.3,14.7,11.6,0.0,6.0
2024-12-04,Sydney,12,339,25.5,17.7,7.8,0.0,6.0
2024-12-05,Sydney,12,340,28.3,16.6,11.7,0.0,6.2
2024-12-06,Sydney,12,341,23.4,13.7,9.7,0.0,6.6
2024-12-07,Sydney,12,342,28.0,21.4,6.6,0.9,6.2
2024-12-08,Sydney,12,343,26.7,17.0,9.7,0.0,5.4
2024-12-09,Sydney,12,344,25.1,15.3,9.8,0.0,5.7
2024-12-10,Sydney,12,345,29.4,20.3,9.1,0.0,5.6
2024-12-11,Sydney,12,346,30.9,20.7,10.2,1.4,5.8
2024-12-12,Sydney,12,347,26.0,19.7,6.3,9.2,5.5
2024-12-13,Sydney,12,348,32.5,21.5,11.0,0.0,5.5
2024-12-14,Sydney,12,349,30.5,18.7,11.8,2.7,7.2
2024-12-15,Sydney,12,350,27.0,17.3,9.7,1.8,6.6
2024-12-16,Sydney,12,351,25.8,17.8,8.0,0.0,6.1
2024-12-17,Sydney,12,352,28.1,18.3,9.8,0.0,5.5
2024-12-18,Sydney,12,353,30.7,23.4,7.3,0.0,7.1
2024-12-19,Sydney,12,354,26.4,18.4,8.0,0.0,7.0
2024-12-20,Sydney,12,355,30.8,20.0,10.8,4.7,5.6
2024-12-21,Sydney,12,356,27.5,18.4,9.1,0.0,6.6
2024-12-22,Sydney,12,357,27.5,18.9,8.6,0.3,6.7
2024-12-23,Sydney,12,358,27.7,20.3,7.4,4.2,5.8
2024-12-24,Sydney,12,359,23.4,13.7,9.7,0.0,6.9
2024-12-25,Sydney,12,360,29.6,21.1,8.5,0.0,5.7
2024-12-26,Sydney,12,361,25.6,18.6,7.0,2.3,6.0
2024-12-27,Sydney,12,362,25.2,19.0,6.2,0.0,6.3
2024-12-28,Sydney,12,363,25.0,17.8,7.2,0.0,5.3
2024-12-29,Sydney,12,364,27.9,20.8,7.1,0.0,6.6
2024-12-30,Sydney,12,365,26.5,17.2,9.3,1.2,6.9
2024-12-31,Sydney,12,366,29.6,20.7,8.9,0.0,5.4
2023-01-01,Brisbane,1,1,30.5,21.7,8.8,0.0,6.2
2023-01-02,Brisbane,1,2,30.0,23.2,6.8,0.0,6.2
2023-01-03,Brisbane,1,3,30.8,24.7,6.1,5.9,7.2
2023-01-04,Brisbane,1,4,29.7,20.8,8.9,0.0,7.4
2023-01-05,Brisbane,1,5,33.0,22.8,10.2,0.0,6.5
2023-01-06,Brisbane,1,6,28.0,21.4,6.6,0.0,6.7
2023-01-07,Brisbane,1,7,33.2,24.1,9.1,0.0,6.1
2023-01-08,Brisbane,1,8,34.0,27.4,6.6,1.6,7.3
2023-01-09,Brisbane,1,9,31.0,24.6,6.4,0.0,7.3
2023-01-10,Brisbane,1,10,30.0,19.9,10.1,0.0,7.2
2023-01-11,Brisbane,1,11,25.7,14.7,11.0,0.7,7.9
2023-01-12,Brisbane,1,12,34.7,23.9,10.8,1.2,6.4
2023-01-13,Brisbane,1,13,29.9,22.1,7.8,0.0,6.5
2023-01-14,Brisbane,1,14,28.8,19.2,9.6,0.0,7.5
2023-01-15,Brisbane,1,15,22.2,15.8,6.4,0.0,6.7
2023-01-16,Brisbane,1,16,35.3,24.4,10.9,0.3,6.8
2023-01-17,Brisbane,1,17,28.9,20.6,8.3,0.0,6.3
2023-01-18,Brisbane,1,18,31.6,19.7,11.9,0.0,6.2
2023-01-19,Brisbane,1,19,27.1,18.9,8.2,2.4,7.9
2023-01-20,Brisbane,1,20,29.3,22.5,6.8,0.0,6.6
2023-01-21,Brisbane,1,21,28.3,19.1,9.2,0.0,7.1
2023-01-22,Brisbane,1,22,28.8,17.7,11.1,0.0,7.7
2023-01-23,Brisbane,1,23,22.4,10.4,12.0,0.0,7.7
2023-01-24,Brisbane,1,24,29.9,23.1,6.8,0.1,7.5
2023-01-25,Brisbane,1,25,34.8,28.7,6.1,0.5,7.5
2023-01-26,Brisbane,1,26,26.5,15.0,11.5,0.0,8.1
2023-01-27,Brisbane,1,27,31.5,22.4,9.1,0.0,6.1
2023-01-28,Brisbane,1,28,28.9,20.5,8.4,0.0,7.7
2023-01-29,Brisbane,1,29,34.9,28.4,6.5,1.6,6.9
2023-01-30,Brisbane,1,30,28.6,22.2,6.4,0.0,6.4
2023-01-31,Brisbane,1,31,31.8,22.0,9.8,0.7,6.3
2023-02-01,Brisbane,2,32,33.5,24.0,9.5,1.7,6.8
2023-02-02,Brisbane,2,33,34.5,22.7,11.8,0.0,6.6
2023-02-03,Brisbane,2,34,28.2,17.8,10.4,0.0,6.4
2023-02-04,Brisbane,2,35,30.9,23.0,7.9,0.3,7.0
2023-02-05,Brisbane,2,36,28.1,17.4,10.7,0.0,6.8
2023-02-06,Brisbane,2,37,28.0,20.1,7.9,0.0,6.5
2023-02-07,Brisbane,2,38,30.4,20.3,10.1,2.4,7.1
2023-02-08,Brisbane,2,39,31.2,22.1,9.1,0.3,6.4
2023-02-09,Brisbane,2,40,34.8,27.1,7.7,0.7,7.5
2023-02-10,Brisbane,2,41,30.2,21.5,8.7,0.0,7.4
2023-02-11,Brisbane,2,42,27.7,18.8,8.9,1.6,6.4
2023-02-12,Brisbane,2,43,30.3,19.4,10.9,0.0,6.5
2023-02-13,Brisbane,2,44,29.7,18.2,11.5,0.8,7.3
2023-02-14,Brisbane,2,45,31.8,20.7,11.1,0.0,6.5
2023-02-15,Brisbane,2,46,25.1,15.4,9.7,1.2,7.2
2023-02-16,Brisbane,2,47,28.6,22.5,6.1,0.0,7.3
2023-02-17,Brisbane,2,48,29.1,21.6,7.5,0.0,7.0
2023-02-18,Brisbane,2,49,31.2,20.8,10.4,0.0,6.8
2023-02-19,Brisbane,2,50,28.3,18.3,10.0,2.0,7.3
2023-02-20,Brisbane,2,51,29.8,19.5,10.3,0.9,6.8
2023-02-21,Brisbane,2,52,31.0,21.3,9.7,0.5,6.1
2023-02-22,Brisbane,2,53,25.9,16.7,9.2,0.0,7.8
2023-02-23,Brisbane,2,54,30.3,24.1,6.2,0.0,6.4
2023-02-24,Brisbane,2,55,33.0,24.8,8.2,0.0,7.5
2023-02-25,Brisbane,2,56,27.6,19.8,7.8,0.0,6.8
2023-02-26,Brisbane,2,57,28.1,21.3,6.8,0.0,7.0
2023-02-27,Brisbane,2,58,30.2,18.7,11.5,2.7,7.1
2023-02-28,Brisbane,2,59,28.3,20.1,8.2,0.9,7.5
2023-03-01,Brisbane,3,60,27.3,15.9,11.4,0.0,6.9
2023-03-02,Brisbane,3,61,25.5,14.9,10.6,2.1,6.9
2023-03-03,Brisbane,3,62,27.1,16.7,10.4,2.5,7.7
2023-03-04,Brisbane,3,63,25.8,16.6,9.2,0.0,7.0
2023-03-05,Brisbane,3,64,26.3,14.7,11.6,0.0,7.1
2023-03-06,Brisbane,3,65,26.7,19.9,6.8,0.0,7.2
2023-03-07,Brisbane,3,66,27.3,18.0,9.3,0.0,6.7
2023-03-08,Brisbane,3,67,30.1,21.8,8.3,0.0,6.9
2023-03-09,Brisbane,3,68,28.0,18.4,9.6,0.0,7.8
2023-03-10,Brisbane,3,69,28.7,17.1,11.6,0.0,6.5
2023-03-11,Brisbane,3,70,26.4,19.5,6.9,0.0,7.0
2023-03-12,Brisbane,3,71,23.7,16.0,7.7,0.0,6.1
2023-03-13,Brisbane,3,72,26.9,19.2,7.7,0.0,6.6
2023-03-14,Brisbane,3,73,22.8,16.6,6.2,0.0,6.6
2023-03-15,Brisbane,3,74,21.5,11.1,10.4,4.8,7.5
2023-03-16,Brisbane,3,75,24.7,14.4,10.3,0.0,6.1
2023-03-17,Brisbane,3,76,24.3,12.6,11.7,0.0,6.9
2023-03-18,Brisbane,3,77,24.3,12.3,12.0,2.3,6.8
2023-03-19,Brisbane,3,78,26.8,19.5,7.3,0.0,7.9
2023-03-20,Brisbane,3,79,30.1,19.9,10.2,0.0,7.7
2023-03-21,Brisbane,3,80,30.3,20.1,10.2,3.6,7.5
2023-03-22,Brisbane,3,81,30.8,23.6,7.2,0.0,7.9
2023-03-23,Brisbane,3,82,25.7,15.5,10.2,0.0,7.2
2023-03-24,Brisbane,3,83,28.1,18.1,10.0,0.0,6.4
2023-03-25,Brisbane,3,84,27.7,21.4,6.3,0.0,7.2
2023-03-26,Brisbane,3,85,28.0,16.5,11.5,8.0,7.4
2023-03-27,Brisbane,3,86,26.1,18.3,7.8,3.0,7.6
2023-03-28,Brisbane,3,87,24.2,17.5,6.7,0.0,7.5
2023-03-29,Brisbane,3,88,27.6,20.6,7.0,0.0,6.4
2023-03-30,Brisbane,3,89,24.0,17.9,6.1,0.0,6.7
2023-03-31,Brisbane,3,90,25.8,16.3,9.5,0.0,6.8
2023-04-01,Brisbane,4,91,24.2,16.8,7.4,0.0,6.8
2023-04-02,Brisbane,4,92,25.0,17.3,7.7,0.0,7.5
2023-04-03,Brisbane,4,93,25.0,16.2,8.8,0.0,6.8
2023-04-04,Brisbane,4,94,22.5,11.0,11.5,1.2,7.7
2023-04-05,Brisbane,4,95,21.9,11.9,10.0,0.0,6.4
2023-04-06,Brisbane,4,96,23.0,11.5,11.5,4.4,7.1
2023-04-07,Brisbane,4,97,21.6,9.9,11.7,4.1,6.3
2023-04-08,Brisbane,4,98,28.3,17.2,11.1,0.0,7.2
2023-04-09,Brisbane,4,99,24.8,17.5,7.3,0.0,6.4
2023-04-10,Brisbane,4,100,25.5,15.8,9.7,0.6,7.9
2023-04-11,Brisbane,4,101,27.6,20.0,7.6,1.6,7.3
2023-04-12,Brisbane,4,102,23.6,17.3,6.3,0.1,6.3
2023-04-13,Brisbane,4,103,22.9,12.2,10.7,1.7,6.3
2023-04-14,Brisbane,4,104,25.7,17.2,8.5,4.4,7.3
2023-04-15,Brisbane,4,105,22.1,15.0,7.1,0.0,6.2
2023-04-16,Brisbane,4,106,26.6,15.9,10.7,0.0,8.0
2023-04-17,Brisbane,4,107,25.4,17.7,7.7,0.5,7.4
2023-04-18,Brisbane,4,108,24.1,16.7,7.4,0.0,7.6
2023-04-19,Brisbane,4,109,23.5,17.1,6.4,0.0,7.9
2023-04-20,Brisbane,4,110,20.1,12.6,7.5,0.0,7.7
2023-04-21,Brisbane,4,111,21.6,13.9,7.7,0.0,7.4
2023-04-22,Brisbane,4,112,25.6,17.4,8.2,1.6,8.0
2023-04-23,Brisbane,4,113,24.1,15.3,8.8,0.0,6.9
2023-04-24,Brisbane,4,114,22.3,11.3,11.0,0.0,7.6
2023-04-25,Brisbane,4,115,28.2,20.1,8.1,0.0,7.8
2023-04-26,Brisbane,4,116,22.5,13.9,8.6,0.0,6.2
2023-04-27,Brisbane,4,117,26.7,17.3,9.4,4.3,6.3
2023-04-28,Brisbane,4,118,24.9,13.3,11.6,0.0,8.0
2023-04-29,Brisbane,4,119,22.9,15.8,7.1,1.3,7.8
2023-04-30,Brisbane,4,120,26.5,19.4,7.1,0.0,7.4
2023-05-01,Brisbane,5,121,25.6,14.6,11.0,0.0,6.6
2023-05-02,Brisbane,5,122,22.7,14.2,8.5,0.0,6.2
2023-05-03,Brisbane,5,123,23.2,14.2,9.0,4.3,7.2
2023-05-04,Brisbane,5,124,23.9,16.0,7.9,0.0,7.0
2023-05-05,Brisbane,5,125,21.8,13.3,8.5,0.0,6.2
2023-05-06,Brisbane,5,126,21.8,12.8,9.0,0.0,7.2
2023-05-07,Brisbane,5,127,25.8,17.1,8.7,0.0,7.3
2023-05-08,Brisbane,5,128,26.6,17.7,8.9,0.0,7.9
2023-05-09,Brisbane,5,129,22.1,15.0,7.1,0.0,8.0
2023-05-10,Brisbane,5,130,21.7,14.6,7.1,0.3,7.4
2023-05-11,Brisbane,5,131,19.7,9.7,10.0,0.0,6.9
2023-05-12,Brisbane,5,132,21.6,13.4,8.2,5.7,8.1
2023-05-13,Brisbane,5,133,19.3,8.5,10.8,0.0,7.5
2023-05-14,Brisbane,5,134,21.1,14.9,6.2,0.0,7.8
2023-05-15,Brisbane,5,135,28.1,20.4,7.7,0.0,6.8
2023-05-16,Brisbane,5,136,22.3,15.1,7.2,1.4,6.8
2023-05-17,Brisbane,5,137,23.3,15.6,7.7,0.0,6.8
2023-05-18,Brisbane,5,138,20.2,13.2,7.0,0.2,6.8
2023-05-19,Brisbane,5,139,21.9,11.7,10.2,3.3,7.0
2023-05-20,Brisbane,5,140,22.1,13.7,8.4,0.0,7.3
2023-05-21,Brisbane,5,141,23.4,14.6,8.8,0.0,6.5
2023-05-22,Brisbane,5,142,23.6,12.1,11.5,0.0,7.1
2023-05-23,Brisbane,5,143,26.0,15.7,10.3,0.0,6.8
2023-05-24,Brisbane,5,144,24.1,14.2,9.9,1.7,8.0
2023-05-25,Brisbane,5,145,25.2,18.7,6.5,0.0,7.2
2023-05-26,Brisbane,5,146,19.9,10.6,9.3,0.0,6.6
2023-05-27,Brisbane,5,147,24.8,18.8,6.0,0.0,7.0
2023-05-28,Brisbane,5,148,21.7,13.4,8.3,1.3,6.7
2023-05-29,Brisbane,5,149,20.5,10.5,10.0,0.0,6.6
2023-05-30,Brisbane,5,150,20.3,9.1,11.2,0.1,6.5
2023-05-31,Brisbane,5,151,23.8,13.0,10.8,2.3,7.9
2023-06-01,Brisbane,6,152,23.4,11.9,11.5,0.0,7.1
2023-06-02,Brisbane,6,153,22.6,12.8,9.8,0.0,7.9
2023-06-03,Brisbane,6,154,20.0,13.1,6.9,0.0,6.2
2023-06-04,Brisbane,6,155,18.3,8.4,9.9,0.6,7.9
2023-06-05,Brisbane,6,156,18.0,11.6,6.4,2.9,7.9
2023-06-06,Brisbane,6,157,20.2,13.8,6.4,7.0,6.9
2023-06-07,Brisbane,6,158,18.9,8.0,10.9,0.0,7.4
2023-06-08,Brisbane,6,159,18.7,12.1,6.6,5.5,6.9
2023-06-09,Brisbane,6,160,21.3,12.3,9.0,1.6,7.2
2023-06-10,Brisbane,6,161,21.4,14.9,6.5,0.2,6.4
2023-06-11,Brisbane,6,162,25.7,16.2,9.5,0.0,8.0
2023-06-12,Brisbane,6,163,18.5,7.4,11.1,0.0,8.1
2023-06-13,Brisbane,6,164,20.2,13.7,6.5,0.0,7.5
2023-06-14,Brisbane,6,165,21.3,14.0,7.3,0.0,7.5
2023-06-15,Brisbane,6,166,17.2,7.0,10.2,0.0,6.9
2023-06-16,Brisbane,6,167,23.4,16.7,6.7,0.0,6.2
2023-06-17,Brisbane,6,168,24.9,14.6,10.3,0.0,8.1
2023-06-18,Brisbane,6,169,20.1,8.7,11.4,0.0,7.6
2023-06-19,Brisbane,6,170,18.6,8.5,10.1,0.0,6.2
2023-06-20,Brisbane,6,171,15.5,4.8,10.7,0.0,7.6
2023-06-21,Brisbane,6,172,18.9,10.3,8.6,0.0,6.7
2023-06-22,Brisbane,6,173,19.9,11.2,8.7,0.0,7.2
2023-06-23,Brisbane,6,174,16.9,8.7,8.2,1.4,7.9
2023-06-24,Brisbane,6,175,22.2,15.3,6.9,0.0,6.9
2023-06-25,Brisbane,6,176,16.2,4.9,11.3,0.0,8.0
2023-06-26,Brisbane,6,177,18.4,10.9,7.5,0.0,8.0
2023-06-27,Brisbane,6,178,24.5,15.1,9.4,0.0,7.3
2023-06-28,Brisbane,6,179,17.6,8.1,9.5,1.4,6.6
2023-06-29,Brisbane,6,180,15.3,4.4,10.9,0.2,6.7
2023-06-30,Brisbane,6,181,18.5,9.9,8.6,4.2,6.1
2023-07-01,Brisbane,7,182,18.0,10.2,7.8,0.0,6.3
2023-07-02,Brisbane,7,183,19.0,10.5,8.5,2.5,7.8
2023-07-03,Brisbane,7,184,21.6,12.4,9.2,0.0,6.8
2023-07-04,Brisbane,7,185,19.7,7.9,11.8,0.0,6.9
2023-07-05,Brisbane,7,186,17.0,7.6,9.4,5.4,7.0
2023-07-06,Brisbane,7,187,19.9,12.6,7.3,0.0,6.6
2023-07-07,Brisbane,7,188,19.0,11.4,7.6,0.0,6.8
2023-07-08,Brisbane,7,189,23.3,16.8,6.5,5.1,6.8
2023-07-09,Brisbane,7,190,23.6,14.9,8.7,0.0,6.2
2023-07-10,Brisbane,7,191,21.0,10.2,10.8,0.4,6.7
2023-07-11,Brisbane,7,192,19.7,8.5,11.2,0.3,7.6
2023-07-12,Brisbane,7,193,18.7,11.0,7.7,0.0,6.8
2023-07-13,Brisbane,7,194,20.5,13.0,7.5,0.0,6.5
2023-07-14,Brisbane,7,195,23.6,13.3,10.3,3.1,7.5
2023-07-15,Brisbane,7,196,21.6,11.5,10.1,1.7,6.8
2023-07-16,Brisbane,7,197,21.1,14.6,6.5,0.0,7.0
2023-07-17,Brisbane,7,198,22.4,13.3,9.1,0.0,6.4
2023-07-18,Brisbane,7,199,19.9,9.2,10.7,1.6,6.8
2023-07-19,Brisbane,7,200,14.4,6.6,7.8,0.0,7.0
2023-07-20,Brisbane,7,201,20.7,13.0,7.7,0.0,7.7
2023-07-21,Brisbane,7,202,20.7,10.7,10.0,0.0,7.1
2023-07-22,Brisbane,7,203,19.9,13.7,6.2,0.0,6.9
2023-07-23,Brisbane,7,204,18.3,11.6,6.7,0.2,7.8
2023-07-24,Brisbane,7,205,19.1,11.0,8.1,1.1,7.7
2023-07-25,Brisbane,7,206,22.6,14.5,8.1,1.4,6.1
2023-07-26,Brisbane,7,207,18.8,8.0,10.8,0.0,6.5
2023-07-27,Brisbane,7,208,18.1,10.2,7.9,0.9,7.6
2023-07-28,Brisbane,7,209,21.5,11.8,9.7,8.2,7.9
2023-07-29,Brisbane,7,210,20.6,11.8,8.8,0.1,6.3
2023-07-30,Brisbane,7,211,22.2,10.7,11.5,3.7,6.5
2023-07-31,Brisbane,7,212,13.9,2.8,11.1,0.0,7.1
2023-08-01,Brisbane,8,213,19.8,10.3,9.5,0.4,7.7
2023-08-02,Brisbane,8,214,19.0,12.8,6.2,2.6,7.6
2023-08-03,Brisbane,8,215,21.6,14.0,7.6,0.0,6.9
2023-08-04,Brisbane,8,216,15.4,8.9,6.5,0.2,7.1
2023-08-05,Brisbane,8,217,22.5,13.9,8.6,3.5,8.0
2023-08-06,Brisbane,8,218,19.5,12.7,6.8,0.0,8.1
2023-08-07,Brisbane,8,219,19.0,11.2,7.8,0.0,7.4
2023-08-08,Brisbane,8,220,19.1,7.3,11.8,0.0,6.6
2023-08-09,Brisbane,8,221,20.2,11.4,8.8,0.1,6.3
2023-08-10,Brisbane,8,222,20.5,10.7,9.8,0.0,7.5
2023-08-11,Brisbane,8,223,25.4,18.6,6.8,2.9,6.9
2023-08-12,Brisbane,8,224,24.2,16.3,7.9,1.2,7.3
2023-08-13,Brisbane,8,225,19.0,11.4,7.6,0.0,7.7
2023-08-14,Brisbane,8,226,19.4,9.6,9.8,0.0,6.4
2023-08-15,Brisbane,8,227,20.8,9.2,11.6,0.0,6.6
2023-08-16,Brisbane,8,228,22.6,12.3,10.3,0.0,6.8
2023-08-17,Brisbane,8,229,24.0,13.5,10.5,0.0,7.8
2023-08-18,Brisbane,8,230,22.2,13.8,8.4,0.0,7.3
2023-08-19,Brisbane,8,231,23.3,15.1,8.2,0.0,7.1
2023-08-20,Brisbane,8,232,18.7,11.6,7.1,0.0,7.0
2023-08-21,Brisbane,8,233,23.2,14.2,9.0,0.0,7.5
2023-08-22,Brisbane,8,234,22.3,12.4,9.9,1.5,8.0
2023-08-23,Brisbane,8,235,19.4,11.2,8.2,0.7,6.3
2023-08-24,Brisbane,8,236,22.4,13.6,8.8,0.0,6.3
2023-08-25,Brisbane,8,237,21.9,12.1,9.8,0.9,7.4
2023-08-26,Brisbane,8,238,19.5,7.7,11.8,0.0,7.3
2023-08-27,Brisbane,8,239,20.0,11.5,8.5,0.0,7.6
2023-08-28,Brisbane,8,240,21.4,10.4,11.0,0.0,8.0
2023-08-29,Brisbane,8,241,21.0,11.5,9.5,0.0,6.7
2023-08-30,Brisbane,8,242,27.5,20.7,6.8,0.0,7.7
2023-08-31,Brisbane,8,243,20.6,10.6,10.0,0.8,7.1
2023-09-01,Brisbane,9,244,20.4,12.7,7.7,0.1,7.4
2023-09-02,Brisbane,9,245,20.4,11.3,9.1,0.0,7.5
2023-09-03,Brisbane,9,246,23.2,13.0,10.2,0.5,6.2
2023-09-04,Brisbane,9,247,24.7,16.9,7.8,0.0,6.3
2023-09-05,Brisbane,9,248,22.9,12.6,10.3,1.0,7.2
2023-09-06,Brisbane,9,249,20.5,14.1,6.4,4.0,6.3
2023-09-07,Brisbane,9,250,22.2,14.8,7.4,2.1,7.2
2023-09-08,Brisbane,9,251,21.4,14.4,7.0,6.9,6.5
2023-09-09,Brisbane,9,252,22.6,16.2,6.4,2.6,6.9
2023-09-10,Brisbane,9,253,23.9,14.4,9.5,0.0,7.3
2023-09-11,Brisbane,9,254,26.3,16.8,9.5,0.0,7.0
2023-09-12,Brisbane,9,255,21.4,11.5,9.9,0.0,6.5
2023-09-13,Brisbane,9,256,15.1,8.0,7.1,2.1,6.2
2023-09-14,Brisbane,9,257,22.7,13.7,9.0,0.0,6.4
2023-09-15,Brisbane,9,258,27.4,16.7,10.7,0.0,7.5
2023-09-16,Brisbane,9,259,22.5,10.8,11.7,0.0,6.6
2023-09-17,Brisbane,9,260,24.9,13.7,11.2,0.0,6.4
2023-09-18,Brisbane,9,261,26.7,14.9,11.8,0.0,7.7
